block_number,transaction_hash,transaction_index,from_address,to_address,value,input,output,trace_type,call_type,reward_type,gas,gas_used,subtraces,trace_address,error,status,trace_id
11565103,0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd,60,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,0,0x70a08231000000000000000000000000d4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x000000000000000000000000000000000000000000319fc4fda67bc1f02815bf,call,staticcall,,64523,1241,0,"4,0",,1,call_0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd_4_0
11565103,0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd,60,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x6b175474e89094c44da98b954eedeac495271d0f,0,0x70a08231000000000000000000000000d4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x0000000000000000000000000000000000000000003821ed450250740bbfffd3,call,staticcall,,60916,1302,0,"4,1",,1,call_0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd_4_1
11565103,0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd,60,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,0,0x017e7e58,0x0000000000000000000000000000000000000000000000000000000000000000,call,staticcall,,57045,1014,0,"4,2",,1,call_0x218c3bb58f7bbf48327c3212308182e4a2b8820a5d70d0e9659779ec7d7684dd_4_2
11565103,0xd33f7c7d1695f5d94d3e4e1782fe9325f02d36c634fafca855dec25d5c866fd9,61,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0xaa52806daf4823fa6a380d27918d109df01bdf6e,1.14587E+017,0x,0x,call,call,,39000,0,0,,,1,call_0xd33f7c7d1695f5d94d3e4e1782fe9325f02d36c634fafca855dec25d5c866fd9_
11565103,0x505e890e69487f812a28f07ad4a3e8f7b753100622664fba75c52517e955029d,62,0xc7310123914f624da9c376f8ec590055e62733c1,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0,0x4ab0d190b56bc2f9fee21b3f2e5e258fd2f57899b13fc39c90912fd6a60bd03e2fac100a0000000000000000000000000000000000000000000000000494654067e1000000000000000000000000000028e0fd8e05c14034cba95c6bf3394d1b106f7ed86a9705b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005fee6b1b0000000000000000000000000000000000000000000000000000000000289d76,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,477340,61724,1,,,1,call_0x505e890e69487f812a28f07ad4a3e8f7b753100622664fba75c52517e955029d_
11565103,0x505e890e69487f812a28f07ad4a3e8f7b753100622664fba75c52517e955029d,62,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0x28e0fd8e05c14034cba95c6bf3394d1b106f7ed8,0,0x6a9705b4b56bc2f9fee21b3f2e5e258fd2f57899b13fc39c90912fd6a60bd03e2fac100a0000000000000000000000000000000000000000000000000000000000289d76,0x,call,call,,454409,45918,0,0,,1,call_0x505e890e69487f812a28f07ad4a3e8f7b753100622664fba75c52517e955029d_0
11565103,0x5a98e203bf7401c179834311f8076cd2073609c852dcedb35289729ebad216e2,63,0xc7310123914f624da9c376f8ec590055e62733c1,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0,0x4ab0d19054ac0a805ea18baf042366eefef0e8d6ca829889f72a94815ccd9be99001fb640000000000000000000000000000000000000000000000000494654067e10000000000000000000000000000570985649832b51786a181d57babe012be1c09a46a9705b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005fee6b1f00000000000000000000000000000000000000000000000000000000014c3c21,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,477328,76724,1,,,1,call_0x5a98e203bf7401c179834311f8076cd2073609c852dcedb35289729ebad216e2_
11565103,0x5a98e203bf7401c179834311f8076cd2073609c852dcedb35289729ebad216e2,63,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0x570985649832b51786a181d57babe012be1c09a4,0,0x6a9705b454ac0a805ea18baf042366eefef0e8d6ca829889f72a94815ccd9be99001fb6400000000000000000000000000000000000000000000000000000000014c3c21,0x,call,call,,454397,60918,0,0,,1,call_0x5a98e203bf7401c179834311f8076cd2073609c852dcedb35289729ebad216e2_0
11565103,0x7b0090de6c1aa2d53b3e274372736d3747e54b09eedd0b942dce98e25d0de7fe,64,0xc7310123914f624da9c376f8ec590055e62733c1,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0,0x4ab0d19031bded1a8098332f305404fadadd6b40c022632c5d8e28d4035e448270772b250000000000000000000000000000000000000000000000000494654067e10000000000000000000000000000e2c9aea66ed352c33f9c7d8e824b7cac206b0b726a9705b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005fee6b1f0000000000000000000000000000000000000000000000000000000021ab85e5,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,477328,76724,1,,,1,call_0x7b0090de6c1aa2d53b3e274372736d3747e54b09eedd0b942dce98e25d0de7fe_
11565103,0x7b0090de6c1aa2d53b3e274372736d3747e54b09eedd0b942dce98e25d0de7fe,64,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0xe2c9aea66ed352c33f9c7d8e824b7cac206b0b72,0,0x6a9705b431bded1a8098332f305404fadadd6b40c022632c5d8e28d4035e448270772b250000000000000000000000000000000000000000000000000000000021ab85e5,0x,call,call,,454397,60918,0,0,,1,call_0x7b0090de6c1aa2d53b3e274372736d3747e54b09eedd0b942dce98e25d0de7fe_0
11565103,0x03e8d66546a058000e767888217413aa286855c98e827b0afedb13c853d4a4dc,65,0xc7310123914f624da9c376f8ec590055e62733c1,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0,0x4ab0d190b51d8c7c0c82496ed1479c1f16085c3fbd29418eba2ad2398298820d722f8fac0000000000000000000000000000000000000000000000000494654067e10000000000000000000000000000d1e850d6afb6c27a3d66a223f6566f0426a6e13b6a9705b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005fee6b1f000000000000000000000000000000000000000000000000000000039f5bdea0,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,477316,76724,1,,,1,call_0x03e8d66546a058000e767888217413aa286855c98e827b0afedb13c853d4a4dc_
11565103,0x03e8d66546a058000e767888217413aa286855c98e827b0afedb13c853d4a4dc,65,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0xd1e850d6afb6c27a3d66a223f6566f0426a6e13b,0,0x6a9705b4b51d8c7c0c82496ed1479c1f16085c3fbd29418eba2ad2398298820d722f8fac000000000000000000000000000000000000000000000000000000039f5bdea0,0x,call,call,,454385,60918,0,0,,1,call_0x03e8d66546a058000e767888217413aa286855c98e827b0afedb13c853d4a4dc_0
11565103,0x16be62c4ddc8bfcf42617bdf2954cf6254ef27fc18cc8a3ed94e63d5ac492f51,66,0xc7310123914f624da9c376f8ec590055e62733c1,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0,0x4ab0d19049126e448e75a97d6ae609d0c4499d38e7966c542399e9d4373ef340bb3734050000000000000000000000000000000000000000000000000494654067e10000000000000000000000000000c6ee0d4943dc43bd462145aa6ac95e9c0c8b462f6a9705b400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005fee6b1f00000000000000000000000000000000000000000000000000000002e2500b42,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,477316,76724,1,,,1,call_0x16be62c4ddc8bfcf42617bdf2954cf6254ef27fc18cc8a3ed94e63d5ac492f51_
11565103,0x16be62c4ddc8bfcf42617bdf2954cf6254ef27fc18cc8a3ed94e63d5ac492f51,66,0x95b00984a9c38417cdba9653ce4f4a0a3e54451c,0xc6ee0d4943dc43bd462145aa6ac95e9c0c8b462f,0,0x6a9705b449126e448e75a97d6ae609d0c4499d38e7966c542399e9d4373ef340bb37340500000000000000000000000000000000000000000000000000000002e2500b42,0x,call,call,,454385,60918,0,0,,1,call_0x16be62c4ddc8bfcf42617bdf2954cf6254ef27fc18cc8a3ed94e63d5ac492f51_0
11565103,0xfcd49b2378aaad98239d564e6e52b10bd4618bc2a880baf06805b14840315e69,67,0xa23b4feaff267efdc57aa711c01aee79e257b2dc,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0xa9059cbb000000000000000000000000f165958bf1eac6a6d33d62f85baf549ecdb0c98300000000000000000000000000000000000000000000000000000000029020c0,0x,call,call,,278392,19601,0,,,1,call_0xfcd49b2378aaad98239d564e6e52b10bd4618bc2a880baf06805b14840315e69_
11565103,0x807b1c4ed47e6947e22ef5afbe89a396c761d343bacdd0b64eb08c6fe7726cfb,68,0xff7850ee4c035baf133b075f24803062595bdd5c,0xd50fc9f3568cd334776ea56eec3d25f7c3e4da8f,5.008E+017,0x,0x,call,call,,0,0,0,,,1,call_0x807b1c4ed47e6947e22ef5afbe89a396c761d343bacdd0b64eb08c6fe7726cfb_
11565103,0x444e88a242c917633f4ac5d540399adfb459007a9fb4c247438d0623a3d69c31,69,0x9fdd039c879e263f72c51f1e5d5c6b4ea2a5603f,0xb4653648f85bbffb5f91fd5b4966d54b0a895ae0,7.46646103037967E+016,0x,0x,call,call,,4000,0,0,,,1,call_0x444e88a242c917633f4ac5d540399adfb459007a9fb4c247438d0623a3d69c31_
11565103,0xd23e24c95c578fa3dc97745674cddf439cf237c4eb1eb4af3732f9cefefb07fe,70,0x46340b20830761efd32832a74d7169b29feb9758,0x9903a9455690aa1f5cdbcbea6009e5d4a946dd89,1.795E+018,0x,0x,call,call,,199000,0,0,,,1,call_0xd23e24c95c578fa3dc97745674cddf439cf237c4eb1eb4af3732f9cefefb07fe_
11565103,0xfd8e2b234860ca1702e4abab590bd70d12848b7211757e9d08e2718fb860853c,71,0x46340b20830761efd32832a74d7169b29feb9758,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,0xa9059cbb000000000000000000000000fd1e2ef1f81387ca47cf02cfdaa2dd930c60e04f000000000000000000000000000000000000000000000000000000002394afd4,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,198392,20773,1,,,1,call_0xfd8e2b234860ca1702e4abab590bd70d12848b7211757e9d08e2718fb860853c_
11565103,0xfd8e2b234860ca1702e4abab590bd70d12848b7211757e9d08e2718fb860853c,71,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xb7277a6e95992041568d9391d09d0122023778a2,0,0xa9059cbb000000000000000000000000fd1e2ef1f81387ca47cf02cfdaa2dd930c60e04f000000000000000000000000000000000000000000000000000000002394afd4,0x0000000000000000000000000000000000000000000000000000000000000001,call,delegatecall,,192591,17984,0,0,,1,call_0xfd8e2b234860ca1702e4abab590bd70d12848b7211757e9d08e2718fb860853c_0
11565103,0xc53448ee567d29e6aeaf2793dd24b9c5624e21e6b08fabb0d4a802f43da0e40a,72,0x46340b20830761efd32832a74d7169b29feb9758,0x65388f79ec0ed6b9e6db73b723e6db87f320da8d,9.95E+017,0x,0x,call,call,,199000,0,0,,,1,call_0xc53448ee567d29e6aeaf2793dd24b9c5624e21e6b08fabb0d4a802f43da0e40a_
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xb32beb8516e95293fe9b2fed95922159e9d01ad1,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0,0x38ed17390000000000000000000000000000000000000000000000000000000278c5646200000000000000000000000000000000000000000000000000000000022c980b00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000b32beb8516e95293fe9b2fed95922159e9d01ad1000000000000000000000000000000000000000000000000000000005fee6ea90000000000000000000000000000000000000000000000000000000000000003000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c599,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000278c56462000000000000000000000000000000000000000000000000c85301df356bc86e00000000000000000000000000000000000000000000000000000000022f612c,call,call,,165806,158864,5,,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x06da0fd433c1a5d7a4faa01111c044910a184553,0,0x0902f1ac,0x000000000000000000000000000000000000000000000d299187f1371e11074a000000000000000000000000000000000000000000000000000029712d247c46000000000000000000000000000000000000000000000000000000005fee69f3,call,staticcall,,159569,1217,0,0,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_0
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0,0x0902f1ac,0x000000000000000000000000000000000000000000000000000000bd3b79615800000000000000000000000000000000000000000000438faf38e17511a1b54c000000000000000000000000000000000000000000000000000000005fee69e1,call,staticcall,,154739,1217,0,1,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_1
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0x23b872dd000000000000000000000000b32beb8516e95293fe9b2fed95922159e9d01ad100000000000000000000000006da0fd433c1a5d7a4faa01111c044910a1845530000000000000000000000000000000000000000000000000000000278c56462,0x,call,call,,150017,20330,0,2,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_2
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0x06da0fd433c1a5d7a4faa01111c044910a184553,0,0x022c0d9f000000000000000000000000000000000000000000000000c85301df356bc86e0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ceff51756c56ceffca006cd410b03ffc46dd3a5800000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x,call,call,,125786,58223,3,3,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_3
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0xa9059cbb000000000000000000000000ceff51756c56ceffca006cd410b03ffc46dd3a58000000000000000000000000000000000000000000000000c85301df356bc86e,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,113501,15162,0,"3,0",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_3_0
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0x70a0823100000000000000000000000006da0fd433c1a5d7a4faa01111c044910a184553,0x000000000000000000000000000000000000000000000d28c934ef57e8a53edc,call,staticcall,,96756,1234,0,"3,1",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_3_1
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0x70a0823100000000000000000000000006da0fd433c1a5d7a4faa01111c044910a184553,0x00000000000000000000000000000000000000000000000000002973a5e9e0a8,call,staticcall,,93936,2431,0,"3,2",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_3_2
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0,0x022c0d9f00000000000000000000000000000000000000000000000000000000022f612c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b32beb8516e95293fe9b2fed95922159e9d01ad100000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x,call,call,,65260,58828,3,4,,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_4
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,0xa9059cbb000000000000000000000000b32beb8516e95293fe9b2fed95922159e9d01ad100000000000000000000000000000000000000000000000000000000022f612c,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,53921,16703,0,"4,0",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_4_0
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,0x70a08231000000000000000000000000ceff51756c56ceffca006cd410b03ffc46dd3a58,0x000000000000000000000000000000000000000000000000000000bd394a002c,call,staticcall,,35658,1495,0,"4,1",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_4_1
11565103,0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b,73,0xceff51756c56ceffca006cd410b03ffc46dd3a58,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0x70a08231000000000000000000000000ceff51756c56ceffca006cd410b03ffc46dd3a58,0x000000000000000000000000000000000000000000004390778be354470d7dba,call,staticcall,,32582,1234,0,"4,2",,1,call_0x59d6ae90b031216bf2459366bb378438325057fbdfa9391dd2e3a4b39597154b_4_2
11565103,0x8b1d379a951352cda70687102f582ec9fd2070719628bfe652dae1552fb8f7ce,74,0xab8a2e3daf1442293ff84b96298f727b74fc73b5,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,0,0xa9059cbb000000000000000000000000d17d4e3b6580c9869b090a295ee21fe2a23b80e40000000000000000000000000000000000000000000000000000000177549840,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,178380,30412,0,,,1,call_0x8b1d379a951352cda70687102f582ec9fd2070719628bfe652dae1552fb8f7ce_
11565103,0x7c519da9a15fbadbf33ccb32d07beafa07791ee8d5266fc04f5a0582d229e773,75,0xa9153ae660e25b79ffc2da758e5b7db8c5bcd487,0x300a106c7f8abfda01b554b992330bc7483ac47d,1.78099321580488E+016,0x,0x,call,call,,0,0,0,,,1,call_0x7c519da9a15fbadbf33ccb32d07beafa07791ee8d5266fc04f5a0582d229e773_
11565103,0xa31eb8060873c3a58eb434a06bf64fcc7d76471e54288f14f0c302c42116275a,76,0xb3ebcaaf3fa6df8397942ef560d4ce8044c8b04a,0x69d8088cf6fafd16339bb25950a4bc6c963215b0,3E+018,0x,0x,call,call,,0,0,0,,,1,call_0xa31eb8060873c3a58eb434a06bf64fcc7d76471e54288f14f0c302c42116275a_
11565103,0x81a55748968176743b6960ee5a62733c30af6bde274fbff350eb22758d8e55ea,77,0x032b62f0434864242aabe64c713d4a7f61cdd45a,0xdac17f958d2ee523a2206206994597c13d831ec7,0,0xa9059cbb000000000000000000000000bff5092f83bd810e0926068b89633bf66eaa037b0000000000000000000000000000000000000000000000000000000016f73a5d,0x,call,call,,178392,19601,0,,,1,call_0x81a55748968176743b6960ee5a62733c30af6bde274fbff350eb22758d8e55ea_
11565103,0x3f9b5b1ad5a9f71082d719aed26fda3f011286df37ce18a3e6830682c0ed5180,78,0x781d5880f3700a0cc4b82fed0ebcd6c1e9a776dc,0x6b175474e89094c44da98b954eedeac495271d0f,0,0xa9059cbb000000000000000000000000c3f85b22aed106559e54ecc1d5f1a7f9c4b19c0600000000000000000000000000000000000000000000003d7f1ceb09ca285186,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,33895,15374,0,,,1,call_0x3f9b5b1ad5a9f71082d719aed26fda3f011286df37ce18a3e6830682c0ed5180_
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x602acfe56c606a72fbc056a455905f0754eb1982,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,0x38ed17390000000000000000000000000000000000000000000001277e926367b62c28630000000000000000000000000000000000000000000000002cd75627fa6c13c200000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000602acfe56c606a72fbc056a455905f0754eb1982000000000000000000000000000000000000000000000000000000005fee6e9100000000000000000000000000000000000000000000000000000000000000020000000000000000000000006b175474e89094c44da98b954eedeac495271d0f0000000000000000000000005bb29c33c4a3c29f56f8aca40b4db91d8a5fe2c5,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000001277e926367b62c28630000000000000000000000000000000000000000000000002d00920476189962,call,call,,97382,84501,3,,,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x896dc58182c3b78598c11aa10f940257a1ce32b1,0,0x0902f1ac,0x000000000000000000000000000000000000000000000010f1b5a07436a5d22d000000000000000000000000000000000000000000006dc64a0f4388474f6919000000000000000000000000000000000000000000000000000000005fee69f3,call,staticcall,,92440,1204,0,0,,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_0
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x6b175474e89094c44da98b954eedeac495271d0f,0,0x23b872dd000000000000000000000000602acfe56c606a72fbc056a455905f0754eb1982000000000000000000000000896dc58182c3b78598c11aa10f940257a1ce32b10000000000000000000000000000000000000000000001277e926367b62c2863,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,87882,16418,0,1,,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_1
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x896dc58182c3b78598c11aa10f940257a1ce32b1,0,0x022c0d9f0000000000000000000000000000000000000000000000002d009204761899620000000000000000000000000000000000000000000000000000000000000000000000000000000000000000602acfe56c606a72fbc056a455905f0754eb198200000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000,0x,call,call,,68315,56060,3,2,,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_2
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x896dc58182c3b78598c11aa10f940257a1ce32b1,0x5bb29c33c4a3c29f56f8aca40b4db91d8a5fe2c5,0,0xa9059cbb000000000000000000000000602acfe56c606a72fbc056a455905f0754eb19820000000000000000000000000000000000000000000000002d00920476189962,0x0000000000000000000000000000000000000000000000000000000000000001,call,call,,57035,14545,0,"2,0",,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_2_0
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x896dc58182c3b78598c11aa10f940257a1ce32b1,0x5bb29c33c4a3c29f56f8aca40b4db91d8a5fe2c5,0,0x70a08231000000000000000000000000896dc58182c3b78598c11aa10f940257a1ce32b1,0x000000000000000000000000000000000000000000000010c4b50e6fc08d38cb,call,staticcall,,40915,1190,0,"2,1",,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_2_1
11565103,0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c,79,0x896dc58182c3b78598c11aa10f940257a1ce32b1,0x6b175474e89094c44da98b954eedeac495271d0f,0,0x70a08231000000000000000000000000896dc58182c3b78598c11aa10f940257a1ce32b1,0x000000000000000000000000000000000000000000006eedc8a1a6effd7b917c,call,staticcall,,38157,1302,0,"2,2",,1,call_0x7dd4f3454a033496a57f5398c3efe63b29739f885d280b7e872b84ddf9c4182c_2_2
11565103,0x85b655fad50934cf3e5c7be5aecd87781459d2d2857245e9b9177594b4026901,80,0xd3c2b1b1096729b7e1a13efc76614c649ba96f34,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,0x18cbafe50000000000000000000000000000000000000000000001815ed0408ff8f940000000000000000000000000000000000000000000000000000eff75110a91a62f00000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000d3c2b1b1096729b7e1a13efc76614c649ba96f34000000000000000000000000000000000000000000000000000000005fee6eaa00000000000000000000000000000000000000000000000000000000000000020000000000000000000000006c5ba91642f10282b576d91922ae6448c9d52f4e000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,call,call,,147446,,1,,Reverted,0,call_0x85b655fad50934cf3e5c7be5aecd87781459d2d2857245e9b9177594b4026901_
11565103,0x85b655fad50934cf3e5c7be5aecd87781459d2d2857245e9b9177594b4026901,80,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8867f20c1c63baccec7617626254a060eeb0e61e,0,0x0902f1ac,0x0000000000000000000000000000000000000000000087017e527ae9be11fd5e00000000000000000000000000000000000000000000000543e53049fd36d3c5000000000000000000000000000000000000000000000000000000005fee6a08,call,staticcall,,141647,1204,0,0,,0,call_0x85b655fad50934cf3e5c7be5aecd87781459d2d2857245e9b9177594b4026901_0
11565103,0xbc94af7303e9d84b11b2543026778936f3c4e1d8647db7e552d8f6dafdfc842d,81,0x4db8bd0dd7dcb8640b1011d0a6e3b91dfcff1787,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,0x38ed173900000000000000000000000000000000000000000000012fff5bc8314ad8cef300000000000000000000000000000000000000000000000000000000b826630a00000000000000000000000000000000000000000000000000000000000000a00000000000000000000000004db8bd0dd7dcb8640b1011d0a6e3b91dfcff1787000000000000000000000000000000000000000000000000000000005fee6e520000000000000000000000000000000000000000000000000000000000000003000000000000000000000000362bc847a3a9637d3af6624eec853618a43ed7d2000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,0x0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000012fff5bc8314ad8cef30000000000000000000000000000000000000000000000003ae5cc973cd4a6f000000000000000000000000000000000000000000000000000000000b903a393,call,call,,195441,173348,5,,,1,call_0xbc94af7303e9d84b11b2543026778936f3c4e1d8647db7e552d8f6dafdfc842d_
11565103,0xbc94af7303e9d84b11b2543026778936f3c4e1d8647db7e552d8f6dafdfc842d,81,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x64cac8fa24f437ceca90e20a7a24a609f162b0d1,0,0x0902f1ac,0x00000000000000000000000000000000000000000000e85d029b8963d614ae4600000000000000000000000000000000000000000000002d626ec818dba973d8000000000000000000000000000000000000000000000000000000005fee6998,call,staticcall,,188975,1204,0,0,,1,call_0xbc94af7303e9d84b11b2543026778936f3c4e1d8647db7e552d8f6dafdfc842d_0
