address,isERC20,type
0x32b13dfafa8d44c9ee6aee6f8ee757d359c8e5ae,True,1
0xae17f4f5ca32f77ea8e3786db7c0b2fe877ac176,True,1
0x03066da434e5264ef0b32f787923f974a5726fdc,True,1
0x0e236240c4e9a26e4e8d6d516fc2c028f6fdc3bb,True,1
0xb3e325b62c0c3222c1adc16f530d5dba7a01f7ba,True,1
0xac6aad06862353f76c3b77a6981b97d897477990,True,1
0xc9cb53b48a2f3a9e75982685644c1870f1405ccb,True,1
0x066f3a3b7c8fa077c71b9184d862ed0a4d5cf3e0,True,1
0xc160f82e0a46e57c0d46d0f5ee8fbce6a4eb4ac2,True,1
0xd8fd31e40423a4cef8e4a488793e87bb5b7d876d,True,1
0xee573a945b01b788b9287ce062a0cfc15be9fd86,True,1
0x7c62fe44a893268411e9f0bb1ed944f7c8598f92,True,1
0x3f7005cef3f069a062636677c9e771632654b570,True,1
0x6b9b815a4310f5d00c7cd6eb1ff84f8bac6c233a,True,1
0xc9d7312a439539b5cd6b7fdacf76821100605b5d,True,1
0xd9afd78b95514f6e27bdad4173d6ccb8b18db5f3,True,1
0x7b1822f77d4d2eabf9457c46414d34ee1bc2e342,True,1
0xb5fffe72d2b8ff9c17263291fdea8f7924c441a9,True,1
0x0a752431fdff84fff76b3c76e3deb0db9170d4de,True,1
0x2daf14790fe110f521e3575d76685f3b1d0189a5,True,1
0x7acf264ce0dd6d8ce830e44a092522b83cea0570,True,1
0x74f5f570f94bc774323cc5059ad1d0d9c9d1661c,True,1
0x481efdd010433ded1a931b557e4fe63b7b897964,True,1
0xd4cb461eace80708078450e465881599d2235f1a,True,1
0xdf6efd9fde2d30a0e750519bedd2698f264c669e,True,1
0x60fd9721617c199098c7f6a39b33657f827f7530,True,1
0x0e4c6715ac7bc80a93f47bbf92281a88ad729c1e,True,1
0xde4def877a322c60dd34db74867354f22e78b5da,True,1
0x1f4041d8114e404ccf0a0c8266ece453cd2e71b5,True,1
0x40f0e70a7d565985b967bcdb0ba5801994fc2e80,True,1
0x68a0a1fef18dfcc422db8be6f0f486dea1999edc,True,1
0xabc53c938b159958919eeecd9a1da0ac7312a742,True,1
0xa70e6425c1ae1e070be3fc270cac8c3d4e11c27c,True,1
0xe0839f9b9688a77924208ad509e29952dc660261,True,1
0xa4edf66a0210ddec12197d9fe7000dda6cf8b116,True,1
0x8b57319da5b35fe95920cef465d0796e924fe8d4,True,1
0xe20f8fbbd36a64eed5e411f19fb95cec04a82725,True,1
0xd613f5fca70706ba84cfb7381caf18d460e07336,True,1
0x6b87b095d9cf64e06bf535d794d316dfde5e2bb7,True,1
0x4b5216498b646af3121840e7984d466878f2dbcf,True,1
0x31aee89fe6c1f3e280f6edd1bf00e6f6f2ce6563,True,1
0x171183a171cdc18189666c255a346d99637f1a73,True,1
0x0ffd0a6d9d103a3c6a8e72cf507438ffb392f005,True,1
0xd4409196d304a35b27bf4d56db68b89e668e5e18,True,1
0x0325feded1f5e3ab8fcbe88618528228002db31a,True,1
0x4b2ffa9a7329e742901e817b810db67272199daf,True,1
0x238a849705ced6a583cb6956f29bc3fabda77239,True,1
0xc12ecee46ed65d970ee5c899fcc7ae133aff9b03,True,1
0x4846239fdf4d4c1aeb26729fa064b0205aca90e1,True,1
0x55b0c2eee5d48af6d2a65507319d20453e9f97b6,True,1
0xd37ebd3c436c10e1ea9f5a744f1704b422e98e28,True,1
0x5a296535a15d34ac388704c6f4708b7e176fe1a8,True,1
0x0a4979b87121e2ae983cce71e4d92bcd31b6b466,True,1
0xfea2468c55e80ab9487f6e6189c79ce31e1f9ea7,True,1
0x0473033c26ba5e5055b1e2d9fe6916d95922de3b,True,1
0x6b5ffa1ce225c32199858bb2011f45326c3a073c,True,1
0xe3ee3d5f7e9c750490d99ab166edc1886de0a85e,True,1
0xe060ef66f0d429dcf123d82a8ab8e7718880182c,True,1
0x7bf1b43130da3bf976a5a1784875658f2a6ee0c1,True,1
0x4c38d0e726b6c86f64c1b281348e725973542043,True,1
0x24a9ced95bcebda453108e9cb1e1d3c21835b29c,True,1
0x841e63a5451e3db6879499d24cae6c6600956839,True,1
0x2500d07013392ad705bdf8f8fb9e585167b9bc11,True,1
0xda1eb2824c5c6a219a28cb71c52bb713c63ceaed,True,1
0x52b6b74ec703c095e2dd8e34c0ad75bee9f9eed3,True,1
0xac9180c96936c46f8e04a6c7e4a6f46db76b27b9,True,1
0x4282e27dc1cde82184ba66b7ca7b3565705b8ae3,True,1
0xff5ff98f22dc68bed6f34002ee602276d9f2dd08,True,1
0x3fac6a5d12d01cb85bdd69e5e3a23612f774c1fd,True,1
0x178c19977ae3e281fc4799eaef9205e15814f534,True,1
0x3ad3cfe1089faaf45e2eba09cffc2a9101d81157,True,1
0xba58ab283a9c30f7229f7c2cfb11444b61945466,True,1
0xa31d7fc9996fc89e388c422ddd3940f5004a1236,True,1
0xd524ce0cd0e118f39c9d25734921ed34c3141e99,True,1
0xa4cae5eb1c0dafa6b5487a557d8e910a6d210dd3,True,1
0x21b04508a68ce11b346f5c9b815c0e8097269f4e,True,1
0x5937bfcc808c80d78a160c1941d36078d4e33b77,True,1
0x315c1785b5049fd79e9618b2103e5795760a890a,True,1
0x115adfd46c4f3ef7fa031ff794f222b94680c77e,True,1
0xd4580583619c1a42769dfe3c63d27b6b365987f7,True,1
0x88cee4627a5d006b5825d7d2df69a6882471c3b3,True,1
0xbdb92a771b4ef59d41f13a754bd6c11a3bc8b626,True,1
0x108225b272e5afecda37eeb970a35a03d602c7fe,True,1
0x19a8f310272722fce3a07967a08645e63d2b807b,True,1
0x7c671642bf1fe7d9c80decae579a095d566668b3,True,1
0x07bf7291f84770f205a36d6e7e7b0fe3928d3952,True,1
0x2042e1215fa9b31ae3db5e9bc5e0d443866a7a17,True,1
0xa91902085405ce0f648a7eb82045aefc1b7bac01,True,1
0xdf9f67004fb7e1b5ff7a91ad5f3de950af217dfd,True,1
0x2d6755445cc82cf40c989f2b219e1b882128531c,True,1
0x3fe2b6f17140a3de8fa04bc1bb29de24805827dd,True,1
0xe3c04dde87ac9e9e311d8c0dd1a84aba09dc9af3,True,1
0x8fdde72db345dca10177d4e8c1e943ef76be7380,True,1
0x8055b3530f283c7d1f059047f678443bb00ae1fb,True,1
0x84f3d46ab35844fdc6d3c71a21e08b7590605d51,True,1
0xf5030a8ed615eb9cd71f8ef693d9cccac479e66d,True,1
0x01d05820685dc73f73fdda30a59e827c0065795e,True,1
0xe90b720c36a62842e992c78fdb64deee9c7f731d,True,1
0x00b9b760963e2d8ba069453c2a10907a966ca306,True,1
0x013446de940434f6f6c81d3bb7d7684f335c19d1,True,1
0x6dbf64e07929a20eef104fb6be48b0c76c51c539,True,1
0x9fefc6263b3b040e787789e70b5be7b086a88422,True,1
0xcb8d70a51a0e2a75ca8a0ead8574e85d288c17eb,True,1
0xca08c4d9801b4c7d0f0943f8f7da083f6ea24451,True,1
0x12252b111b1ad17ec290d6f5d4c8297fa605df70,True,1
0xcdcc17abee8fdf1e0e21e769eaeb803bc42e5ad9,True,1
0x0132ff4697a6266c4fbfd38973ac6135364175ab,True,1
0xddf7aadf0800744b6f1e5caf4481aa17c06db70d,True,1
0x454dcacc82b03383d407288860a8ea9cea9941c5,True,1
0x718141de19e51ca6e704c4b9346608236c00b781,True,1
0xf779a6136848ef93236d336fb2954f50180fedbb,True,1
0xc52e23194476b1dd39408cb0b9d935da8e6db3d6,True,1
0xec5483804e637d45cde22fa0869656b64b5ab1ab,True,1
0x419f66339c6ed971a5b6b8cd6bbe4a9d1838a52d,True,1
0x06325440d014e39736583c165c2963ba99faf14e,True,1
0x4206931337dc273a630d328da6441786bfad668f,True,1
0xca0c34a3f35520b9490c1d58b35a19ab64014d80,True,1
0xc558f600b34a5f69dd2f0d06cb8a88d829b7420a,True,1
0x454f11d58e27858926d7a4ece8bfea2c33e97b13,True,1
0xefc554f4cdeea9d268684c7ef7e0b84d35307fb7,True,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,True,1
0x5b1e45ca08fa4d65aa7fdcf9e116990fb7fce73b,True,1
0x0f51bb10119727a7e5ea3538074fb341f56b09ad,True,1
0xbba17b81ab4193455be10741512d0e71520f43cb,True,1
0x0ef1b8a0e726fc3948e15b23993015eb1627f210,True,1
0x69ab07348f51c639ef81d7991692f0049b10d522,True,1
0x9631483f28b7f5cbf7d435ab249be8f709215bc3,True,1
0x9ea1ae46c15a4164b74463bc26f8aa3b0eea2e6e,True,1
0x817bbdbc3e8a1204f3691d14bb44992841e3db35,True,1
0x10be9a8dae441d276a5027936c3aaded2d82bc15,True,1
0x6798afaf218215c93392a33d1826499c828fa35d,True,1
0xe11ba472f74869176652c35d30db89854b5ae84d,True,1
0x0267bd35789a5ce247fff6cb1d597597e003cc43,True,1
0x41e0c2a507415e25005b1713f5f68ad6648fcf43,True,1
0x3de57f7c31f94f8481c8017ee91093226f6cb8dd,True,1
0x79e0d4858af8071349469b6589a3c23c1fe1586e,True,1
0x1037fa1f40b69c9266c4aeb2abcedc7553614b4c,True,1
0xbc81bf5b3173bccdbe62dba5f5b695522ad63559,True,1
0x4b4571925e94ccd8c546b39462a270cc9b3ed1e4,True,1
0xf34960d9d60be18cc1d5afc1a6f012a723a28811,True,1
0xcb49221ad08e84b1692f80b62cd5f90c1aadbe6e,True,1
0x16eccfdbb4ee1a85a33f3a9b21175cd7ae753db4,True,1
0xa99f0ad2a539b2867fcfea47f7e71f240940b47c,True,1
0xa8aec03d5cf2824fd984ee249493d6d4d6740e61,True,1
0x3155ba85d5f96b2d030a4966af206230e46849cb,True,1
0xcc39592f5cb193a70f262aa301f54db1d600e6da,True,1
0x159751323a9e0415dd3d6d42a1212fe9f4a0848c,True,1
0x85f6eb2bd5a062f5f8560be93fb7147e16c81472,True,1
0xc4de189abf94c57f396bd4c52ab13b954febefd8,True,1
0xbc159c4ff09a134ee7d47df92c1be4f3ca136f53,True,1
0xa5959e9412d27041194c3c3bcbe855face2864f7,True,1
0x3155acd9f75915fcc21d34035f440da7040bd3ba,True,1
0x8d2a4cc2e2ca0f7ab011b686449dc82c3af924c7,True,1
0x69a95185ee2a045cdc4bcd1b1df10710395e4e23,True,1
0x9c78ee466d6cb57a4d01fd887d2b5dfb2d46288f,True,1
0x15861b072abad08b24460add30b09e1481290f94,True,1
0x99fe3b1391503a1bc1788051347a1324bff41452,True,1
0xafa4a1aeb4b02ea051994fcabb4790276a2bcf5b,True,1
0x2e8b685abe0af1e05949c22227164dc58c133e68,True,1
0x67bf56e4cb13363cc1a5f243e51354e7b72a8930,True,1
0xfabec03b04279c6e73f27aaf25866acc844448ae,True,1
0x0f92ca0fb07e420b2fed036a6bb023c6c9e49940,True,1
0x57b9d10157f66d8c00a815b5e289a152dedbe7ed,True,1
0xc0067d751fb1172dbab1fa003efe214ee8f419b6,True,1
0xa30911e072a0c88d55b5d0a0984b66b0d04569d0,True,1
0x3c03b4ec9477809072ff9cc9292c9b25d4a8e6c6,True,1
0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd,True,1
0x34d3d2b46881588387dbe17e3b478dcb8b1a2450,True,1
0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,True,1
0xc465c0a16228ef6fe1bf29c04fdb04bb797fd537,True,1
0xbf7045f6ea651abb04e96cba61adabe6d7bf0ee8,True,1
0x7d529a5b3c41126760a0fa3c1a9652d8a7a07793,True,1
0x18a797c7c70c1bf22fdee1c09062aba709cacf04,True,1
0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,True,1
0xec0d77a58528a218cbf41fa6e1585c8d7a085868,True,1
0x97d845bd646ae626f01c69a5ada56e6dfb7de7e2,True,1
0x1337def16f9b486faed0293eb623dc8395dfe46a,True,1
0xaeb0d09b99bef36256601601bc2e47c938f63ee3,True,1
0xe6f51e892046cb5b437e0033d990b527ea4367c8,True,1
0xfe39ce91437c76178665d64d7a2694b0f6f17fe3,True,1
0x45128cb743951121fb70cb570c0784492732778a,True,1
0xad36750ce07ce42978444c359c05cc88d087cbe1,True,1
0xa4bbe66f151b22b167127c770016b15ff97dd35c,True,1
0xa76ae94659b6b53c5e85d37fbdd36adcb7635b23,True,1
0x687085fa2b8bd4757f2858fb403e6329b31615ab,True,1
0x888888888889c00c67689029d7856aac1065ec11,True,1
0x6a8a1716a44f700af56ea52d44b916a50333a369,True,1
0x46b7232bc7392b157371ebfcd4618ca9ceedb1bd,True,1
0x0e26a21013f2f8c0362cfae608b4e69a249d5efc,True,1
0xf4d8c95478d9fb81c3ba863353b19f5484e799ed,True,1
0x92d984ff5593fcc209adb525adef90d119eb0d9d,True,1
0x7e451ab571a119fd6cf36e5b91b58303e81e1d4f,True,1
0xc697051d1c6296c24ae3bcef39aca743861d9a81,True,1
0xc84778a8737b81a8c48dbf7b9bc84ae97bf33fa4,True,1
0xa1454f9c704af96636f3a7532b9a04c411f85680,True,1
0xda0b283316b1f998a0be6c371dc7b4f446cd548e,True,1
0xbf494f02ee3fde1f20bee6242bce2d1ed0c15e47,True,1
0xf411903cbc70a74d22900a5de66a2dda66507255,True,1
0xad4f86a25bbc20ffb751f2fac312a0b4d8f88c64,True,1
0xa90b24fb781c761b3088b4769acefd0b27d21e7e,True,1
0x8a9c4dfe8b9d8962b31e4e16f8321c44d48e246e,True,1
0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,True,1
0xbbc2ae13b23d715c30720f079fcd9b4a74093505,True,1
0x42476f744292107e34519f9c357927074ea3f75d,True,1
0x725c263e32c72ddc3a19bea12c5a0479a81ee688,True,1
0x51e00a95748dbd2a3f47bc5c3b3e7b3f0fea666c,True,1
0xa9bd7eef0c7affbdbdae92105712e9ff8b06ed49,True,1
0xac0104cca91d167873b8601d2e71eb3d4d8c33e0,True,1
0x9f4aa9b4661f0c55b61fc12b1944f006a71c773f,True,1
0x389999216860ab8e0175387a0c90e5c52522c945,True,1
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,True,1
0x8d5ebb25d3af8d6df174cf48bf5b1fe8288318ae,True,1
0x1ee312a6d5fe7b4b8c25f0a32fca6391209ebebf,True,1
0x854373387e41371ac6e307a1f29603c6fa10d872,True,1
0xda3a20aad0c34fa742bd9813d45bbf67c787ae0b,True,1
0x56a980328aee33aabb540a02e002c8323326bf36,True,1
0xcbc1ce4a9f18c6e8a0a328708ba6ab484f84bb47,True,1
0x4579a2c25e3646a9631fa490b619f3d4be7a7f3a,True,1
0x8424c5ac326834b404742de0067bcb654e86be30,True,1
0x925f2c11b99c1a4c46606898ee91ed3d450cfeda,True,1
0x93b2fff814fcaeffb01406e80b4ecd89ca6a021b,True,1
0x7c5a5d535871e9a3c7fd3a76d7d995792c537b57,True,1
0xd234e8493d6690d6a7820d3f6e4f1f13579efe3a,True,1
0x881d5c98866a08f90a6f60e3f94f0e461093d049,True,1
0x9f45f195232c9561a38c994d6895d3466f468b27,True,1
0x0cae187828a43c3a8dc5722c5c71ebd7c1ae2987,True,1
0xb46736888247c68c995b156ca86426ff32e27cc9,True,1
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,True,1
0x84810bcf08744d5862b8181f12d17bfd57d3b078,True,1
0x3d07f6e1627da96b8836190de64c1aed70e3fc55,True,1
0x5d2c95651e0ee953b9abd8ec47ce2a165c852ae9,True,1
0xd5281bb2d1ee94866b03a0fccdd4e900c8cb5091,True,1
0x1be574041828303f0bfb5d06a2414f3bd6da1b2a,True,1
0x3b44f35fd81040e4d0cdccfe77714512feb1da4d,True,1
0xec78bd3b23ac867fcc028f2db405a1d9a0a2f712,True,1
0x39fddd9ab42c93830860fec61890f03f20e23644,True,1
0xbe55c87dff2a9f5c95cb5c07572c51fd91fe0732,True,1
0x0f8c4b7694579b1c9796f5dfe0ad45c20804b73a,True,1
0x11003e410ca3fcd220765b3d2f343433a0b2bffd,True,1
0x429d2daabf4d281e8d768f6c08a316e90957ddec,True,1
0x478893fcbfffc3283fece2a216229e1c34093980,True,1
0xac119171d4dcae3d0c9f4dd8d721be0093662252,True,1
0xed40834a13129509a89be39a9be9c0e96a0ddd71,True,1
0x88acdd2a6425c3faae4bc9650fd7e27e0bebb7ab,True,1
0xa1849880593e96d2f7df77d0d38a7f2372ae10e0,True,1
0x095527f5bea113e9575b662c5ba01d990a280f2f,True,1
0x112706099899affa5a13dd7955f8258a54032397,True,1
0xbff89386d062c6040ed1955e180c87dd00bb71af,True,1
0xfad45e47083e4607302aa43c65fb3106f1cd7607,True,1
0x7fd1de95fc975fbbd8be260525758549ec477960,True,1
0x76325772f4fc2644e5ba627d6add48e7229e61a4,True,1
0xf9fbe825bfb2bf3e387af0dc18cac8d87f29dea8,True,1
0x71000582ec4914629a61ec95f22f764aa7e3b8a5,True,1
0x4b86e0295e7d32433ffa6411b82b4f4e56a581e1,True,1
0xe9bd6ddc2b13f46715382f74534950e004399d10,True,1
0x3ea50b7ef6a7eaf7e966e2cb72b519c16557497c,True,1
0x9ddd23c1ec9c69bc833008d4d2f86f6aa491bc91,True,1
0x475cd23dc35e77a4cc420fb21b6dedc71183c825,True,1
0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9,True,1
0x8d9a7c5170af4249c37c489339da0fed0f7c7f5f,True,1
0x6fc13eace26590b80cccab1ba5d51890577d83b2,True,1
0xbcffa1619ab3ce350480ae0507408a3c6c3572bd,True,1
0x106538cc16f938776c7c180186975bca23875287,True,1
0x3e78f2e7dade07ea685f8612f00477fd97162f1e,True,1
0x9a24b8e8a6d4563c575a707b1275381119298e60,True,1
0x907c6d5bf04dc6f2cc34ceb649adb18bf356eebe,True,1
0x7dd3f5705504002dc946aeafe6629b9481b72272,True,1
0x9af15d7b8776fa296019979e70a5be53c714a7ec,True,1
0xb1bbeea2da2905e6b0a30203aef55c399c53d042,True,1
0x67b3825348521b94828127f1ee31da80ee67d285,True,1
0x2af72850c504ddd3c1876c66a914caee7ff8a46a,True,1
0xdc3e94ddf605864b79fce18c7cf974e579001e7b,True,1
0x60031819a16266d896268cfea5d5be0b6c2b5d75,True,1
0x1b40183efb4dd766f11bda7a7c3ad8982e998421,True,1
0xa469d741ffe634154cd2f94dff4b8be907940340,True,1
0xf9fbaefde7112f78fa9bfe813341f0f49f888cb3,True,1
0xeedcd34acd9f87aae1eb47f06e42868e81ad2924,True,1
0x9aa299849610ece1a95604f42b125012b893e7db,True,1
0x6149c26cd2f7b5ccdb32029af817123f6e37df5b,True,1
0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,True,1
0x8ae720a71622e824f576b4a8c03031066548a3b1,True,1
0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,True,1
0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,True,1
0x0c5778a97e5f143fefdaa251b6b7ac3404c21a85,True,1
0xd11ad84d720a5e7fa11c8412af6c1caa815a436d,True,1
0x454d7156b0f62f61e7f2ad6a65d29ce681d6d354,True,1
0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,True,1
0x5f6f0f7d35f98c928edb935d5af8bea74e563104,True,1
0xc03841b5135600312707d39eb2af0d2ad5d51a91,True,1
0xf4d861575ecc9493420a3f5a14f85b13f0b50eb3,True,1
0xba4cfe5741b357fa371b506e5db0774abfecf8fc,True,1
0xfca090c1868004bec9c91f53db013288dc21c55b,True,1
0x986b4aff588a109c09b50a03f42e4110e29d353f,True,1
0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,True,1
0x52a500af09450aa8deef61f048313cf57fcb30b6,True,1
0x7922e1f87883b739a315b52ecad22e611abbd847,True,1
0x5d8d3bbe66076e844c82b989f8430fa92cf67dba,True,1
0xd471b6755eba924ad94dd9144ea50022010efccc,True,1
0x132eeb05d5cb6829bd34f552cde0b6b708ef5014,True,1
0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077,True,1
0xaa8330fb2b4d5d07abfe7a72262752a8505c6b37,True,1
0x85cb0bab616fe88a89a35080516a8928f38b518b,True,1
0x7699aa381d4df02213ac1421b7b8cfbaaf8290eb,True,1
0xcd6bcca48069f8588780dfa274960f15685aee0e,True,1
0xa367647cfc0525cbbdee6ea036617e0884e3128b,True,1
0x69af81e73a73b40adf4f3d4223cd9b1ece623074,True,1
0x4c25bdf026ea05f32713f00f73ca55857fbf6342,True,1
0x0563dce613d559a47877ffd1593549fb9d3510d6,True,1
0x0d9c6511980f80e477a774156492f5c133d2c0f3,True,1
0xd478161c952357f05f0292b56012cd8457f1cfbf,True,1
0x925297edcb4893d0d914e6d28f49381d47b864b0,True,1
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,True,1
0x713017efcbdfa00a36ab42f5b9587bb1208571e1,True,1
0x7ff4169a6b5122b664c51c95727d87750ec07c84,True,1
0x5245c0249e5eeb2a0838266800471fd32adb1089,True,1
0x888888848b652b3e3a0f34c96e00eec0f3a23f72,True,1
0x3c4adc4dc1a50bf6ec59af196a204415bc708429,True,1
0x8b68733d7e4f1586ed8268aa1a020efdf2dfe14b,True,1
0x2f85e11f6f12ead6af643f083a34e001030d2a6f,True,1
0x25647e01bd0967c1b9599fa3521939871d1d0888,True,1
0x0928592f80d63d474257a7b797120e301ba2d987,True,1
0x938625591adb4e865b882377e2c965f9f9b85e34,True,1
0x865377367054516e17014ccded1e7d814edc9ce4,True,1
0x9c39efa16715856b58b61901dbefc13be461b303,True,1
0x5de7cc4bcbca31c473f6d2f27825cfb09cc0bb16,True,1
0x5c5cab005510f72eb23c332848b0c7d26e3078ea,True,1
0xdec87f2f3e7a936b08ebd7b2371ab12cc8b68340,True,1
0x05f04f112a286c4c551897fb19ed2300272656c8,True,1
0xce853d2f62992a226d939602b04cd5bbc75eb5b2,True,1
0x4d5f135691f13f7f5949ab3343ac7dc6bd7df80b,True,1
0x7eb40e450b9655f4b3cc4259bcc731c63ff55ae6,True,1
0x75382c52b6f90b3f8014bfcadac2386513f1e3bc,True,1
0x055be5ddb7a925bfef3417fc157f53ca77ca7222,True,1
0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0,True,1
0x1c9922314ed1415c95b9fd453c3818fd41867d0b,True,1
0x5e496b7d72362add1eea7d4903ee2732cd00587d,True,1
0xfb7206c361d48de7d2dbeb32c77c476d833adb42,True,1
0x4e9e73c0170f09e709573127c4ab02e57b868178,True,1
0xa181a4496403491ac406f93593199c704c701976,True,1
0xdbdb4d16eda451d0503b854cf79d55697f90c8df,True,1
0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,True,1
0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,True,1
0x8b39b70e39aa811b69365398e0aace9bee238aeb,True,1
0xfb07fa808061d5cf17fc324a92f4e0eb753b9f67,True,1
0x43789e8aeef0d30cffb57fc0870a5c785b7b93a1,True,1
0x5f890841f657d90e081babdb532a05996af79fe6,True,1
0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,True,1
0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86,True,1
0xa633e3db4b1cfad7c523d0db3c80adcb9cde6e04,True,1
0xc60c479f3cc66f1654a4113f4949c98ce77a9995,True,1
0xf7413489c474ca4399eee604716c72879eea3615,True,1
0x965cc658158a7689fbb6c4df735aa435c500c29b,True,1
0x6307b25a665efc992ec1c1bc403c38f3ddd7c661,True,1
0xfaad1072e259b5ed342d3f16277477b46d379abc,True,1
0x6fbf081e93b775c0270767fe821d9c951e593a9f,True,1
0x0efb424c465dbd0a626359d63412838f727f2c25,True,1
0x24aa720906378bb8364228bddb8cabbc1f6fe1ba,True,1
0x577959c519c24ee6add28ad96d3531bc6878ba34,True,1
0x2aeccb42482cc64e087b6d2e5da39f5a7a7001f8,True,1
0xb1eecfea192907fc4bf9c4ce99ac07186075fc51,True,1
0xf3364405ddcaa6ba11908eeeafd24d02172b743e,True,1
0xe16b334330675b152d1e2d55a2960e156cf65f11,True,1
0x03dcd73533b5a6d0fc4abd143a8cdbe8d87cc615,True,1
0xd0e3f82ab04b983c05263cf3bf52481fbaa435b1,True,1
0x44f262622248027f8e2a8fb1090c4cf85072392c,True,1
0xdaef1026b0c63eed3b2b86af396d724ddb9dcd18,True,1
0x5551c4812a89bf840e3da6debd4cb1a2d5322e3a,True,1
0xedadeb5faa413e6c8623461849dfd0b7c3790c32,True,1
0xaec7e1f531bb09115103c53ba76829910ec48966,True,1
0x4d4786384eb4e356ea2df195bbe84c89440accf0,True,1
0x5d8a31269a9f3336e3f23de17b2ec7393bdd6916,True,1
0x45b337e8f0f36e8d69c0d1242efead64d1f31972,True,1
0x0a0acc02aec70778b34ea1a92bd9ec5d00f16593,True,1
0xf9440fedc72a0b8030861dcdac39a75b544e7a3c,True,1
0x850aab69f0e0171a9a49db8be3e71351c8247df4,True,1
0x8b0e42f366ba502d787bb134478adfae966c8798,True,1
0xe63d6b308bce0f6193aec6b7e6eba005f41e36ab,True,1
0xcbfef8fdd706cde6f208460f2bf39aa9c785f05d,True,1
0x4daa3c4c0a253c1e6c6fcb0705e5c64d21cf9c59,True,1
0x570febdf89c07f256c75686caca215289bb11cfc,True,1
0xbfd815347d024f449886c171f78fa5b8e6790811,True,1
0x300a902513815028e97fc79e92082ce6a98d3b74,True,1
0x27cd7375478f189bdcf55616b088be03d9c4339c,True,1
0x3159810dd4d4d96961f3f04737d53650b6550690,True,1
0x0f3adc247e91c3c50bc08721355a41037e89bc20,True,1
0x5cb3ce6d081fb00d5f6677d196f2d70010ea3f4a,True,1
0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,True,1
0x4b50de9cbc5a53f400d774bb53b3068312c8ed26,True,1
0x77337ff10206480739a768124a18f3aa8c089153,True,1
0x6e7ae922140efed0c7dbc9066b50b9f933fd755a,True,1
0x0ace32f6e87ac1457a5385f8eb0208f37263b415,True,1
0x73a86455888902108bc88f5831919e23098b9b04,True,1
0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,True,1
0xec7a6619c3b5c251ca6ac8ee3d126d66e9541050,True,1
0x45574741ce337505359cca0d80fa810f49158793,True,1
0xec1b7eb3d3cfac7027fa60b5376e5eadef4f1300,True,1
0x182f4c4c97cd1c24e1df8fc4c053e5c47bf53bef,True,1
0x17ef75aa22dd5f6c2763b8304ab24f40ee54d48a,True,1
0xff58711683be66dad6e0e20e0043af46fc7f5f49,True,1
0x31fdd1c6607f47c14a2821f599211c67ac20fa96,True,1
0xf938424f7210f31df2aee3011291b658f872e91e,True,1
0x000000000000d0151e748d25b766e77efe2a6c83,True,1
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,True,1
0x975a4ff7e35565f33fb9666ee7f08041d0569aee,True,1
0x0d0142f28c7c57b041bbf834fd260600a8ce07bc,True,1
0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,True,1
0x0c2445bec45c443c58f44f8e0a5796960e052d63,True,1
0x344c6f110f790a292d4246e1190839ce0144453a,True,1
0x127146432d25686959d21f732a70274d0833031b,True,1
0x7ca7b5eaaf526d93705d28c1b47e9739595c90e7,True,1
0xdc3f6f4c00b55f56d5ef6293b762c6483af24a82,True,1
0x2d9fd51e896ff0352cb6d697d13d04c2cb85ca83,True,1
0xa2ffe0168b2772c5c399be346ef6601d83869af2,True,1
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,True,1
0x1d32916cfa6534d261ad53e2498ab95505bd2510,True,1
0x3b63a353c996a2c0a7beadd8a9052a04ca8d7a5c,True,1
0x1f8a626883d7724dbd59ef51cbd4bf1cf2016d13,True,1
0x4a22a69e45ab29f9f7276b0267797474daf1f27c,True,1
0xaca404571ae8bc9067fcd52cc989869b28a7540c,True,1
0x298d492e8c1d909d3f63bc4a36c66c64acb3d695,True,1
0xe4cfe9eaa8cdb0942a80b7bc68fd8ab0f6d44903,True,1
